GeneID	HHCCZ	HHCCW	HHCCX	HHCCY	HHCGA	HHCGB	HHCGG	HHCGH	HHCGN	HHCGO	HHCGP	HHCGT	HHCGU	HHCGW	HHCGX	HHCGY	HHCGC	HHCGS
jgi.p|Neosp1|708615	6	1	5	3	7	32	2	1	0	0	3	2	4	14	3	3	116	168
jgi.p|Neosp1|708617	4	13	6	12	16	39	1	2	1	12	2	0	14	15	5	6	4	0
jgi.p|Neosp1|708618	4	3	2	2	1	9	0	1	0	3	1	0	2	0	0	2	0	2
jgi.p|Neosp1|708621	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
jgi.p|Neosp1|708635	450	1183	685	1141	1053	1093	533	1878	690	1068	1064	1027	1153	1347	1564	821	2215	4258
jgi.p|Neosp1|708636	51	3	7	29	25	39	0	1	0	0	2	0	1	0	2	0	0	1
jgi.p|Neosp1|708640	0	0	0	0	0	1	0	4	3	6	1	0	1	1	1	1	0	0
jgi.p|Neosp1|708641	0	2	0	0	0	4	0	5	1	8	7	2	3	3	1	0	1	0
jgi.p|Neosp1|708643	1	0	1	0	2	0	0	3	0	3	7	2	17	1	5	1	1	8
jgi.p|Neosp1|708645	376	339	186	365	550	664	194	665	251	463	495	183	405	538	470	270	665	799
jgi.p|Neosp1|708647	6	1	5	1	9	22	0	8	2	6	5	3	6	12	8	4	33	30
jgi.p|Neosp1|708648	20	2	4	4	18	34	6	33	19	16	8	1	17	15	31	10	42	38
jgi.p|Neosp1|708656	143	470	241	328	327	370	40	162	62	113	119	246	117	179	147	93	69	43
jgi.p|Neosp1|708660	91	44	25	39	55	109	36	87	29	61	56	68	59	47	54	22	81	49
jgi.p|Neosp1|708666	12	40	12	23	29	31	3	23	7	11	9	9	8	14	11	5	15	18
jgi.p|Neosp1|708678	294	198	117	157	132	121	218	739	276	463	434	172	344	236	179	222	1785	2559
jgi.p|Neosp1|708679	7	4	3	6	6	18	2	9	2	6	13	2	14	7	9	3	0	0
jgi.p|Neosp1|708684	91	125	81	144	128	140	56	161	92	123	98	84	98	107	120	95	72	28
jgi.p|Neosp1|708687	116	42	10	23	0	3	2	21	11	7	25	69	78	64	14	9	1413	2673
jgi.p|Neosp1|708692	219	621	801	688	871	1326	668	1735	457	1387	1065	714	1103	1910	2379	1469	1701	1948
jgi.p|Neosp1|708696	116	728	392	464	582	675	270	1356	494	511	875	531	1015	873	963	498	79	40
jgi.p|Neosp1|708699	66	147	57	73	78	98	28	111	40	91	82	54	55	84	81	26	379	345
jgi.p|Neosp1|708700	127	514	348	589	499	628	187	599	233	420	337	259	307	499	557	332	109	96
jgi.p|Neosp1|708703	92	36	9	23	90	155	27	108	45	69	85	71	53	63	88	26	82	34
jgi.p|Neosp1|708715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|708718	26	163	116	148	90	112	37	111	44	70	74	143	102	142	147	79	98	148
jgi.p|Neosp1|708722	15	44	13	44	42	71	14	82	39	52	49	49	72	62	44	27	10	9
jgi.p|Neosp1|708729	101	25	19	15	65	102	137	481	140	413	310	485	117	198	263	74	1501	999
jgi.p|Neosp1|708735	17	84	44	83	71	99	29	72	33	50	69	29	112	89	72	55	4	2
jgi.p|Neosp1|708739	68	54	28	41	106	126	34	125	64	118	73	28	42	73	111	24	43	16
jgi.p|Neosp1|708746	565	1149	524	924	311	494	240	733	330	432	472	541	523	721	373	448	1331	1530
jgi.p|Neosp1|708753	88	417	258	387	563	809	248	699	243	466	403	710	519	643	617	420	78	59
jgi.p|Neosp1|708756	193	452	233	385	350	433	127	419	162	299	272	263	308	412	405	176	117	62
jgi.p|Neosp1|708761	136	108	291	288	1150	1318	55	178	64	128	129	62	1466	1535	373	408	127	64
jgi.p|Neosp1|708765	5	28	6	14	0	0	0	0	1	0	1	0	5	0	1	4	5	18
jgi.p|Neosp1|708767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|708773	1	25	15	38	61	57	49	185	67	37	83	29	30	117	50	27	3	0
jgi.p|Neosp1|708777	30	45	32	25	40	44	15	43	9	33	22	47	472	193	106	409	524	330
jgi.p|Neosp1|708778	2	8	12	10	1	4	0	0	0	0	0	5	5	4	0	3	5	9
jgi.p|Neosp1|708782	24	85	31	72	66	99	36	118	36	93	59	109	220	130	75	50	5	3
jgi.p|Neosp1|708786	85	370	191	297	242	348	92	260	84	160	169	162	229	230	244	155	33	19
jgi.p|Neosp1|708789	3272	1630	1636	1980	11870	10684	4502	13024	4427	9513	8282	1471	2557	7359	10160	1422	1375	366
jgi.p|Neosp1|708790	16416	37236	22219	27940	25208	32207	9760	30411	11435	19931	18623	11675	30364	27745	21220	23447	28949	33338
jgi.p|Neosp1|708791	58	70	36	64	81	109	24	101	36	97	61	51	63	77	94	45	30	9
jgi.p|Neosp1|708792	24	230	151	241	187	338	95	302	129	206	179	176	197	247	248	158	12	8
jgi.p|Neosp1|708793	90	198	111	186	182	249	61	178	67	112	103	84	156	150	132	136	51	27
jgi.p|Neosp1|708796	2242	3892	3708	4795	10640	6994	4823	13946	4364	7362	6844	6499	7075	6159	14887	3883	531	312
jgi.p|Neosp1|708800	2359	3721	4104	4525	5353	9915	2761	6924	3015	5749	3801	1565	3334	6389	5815	2164	2077	904
jgi.p|Neosp1|708801	2	2	2	0	1	3	3	20	2	12	16	7	33	25	15	0	1	0
jgi.p|Neosp1|708802	62	106	67	77	151	186	40	170	58	117	86	116	95	126	147	97	44	20
jgi.p|Neosp1|708806	86	214	99	186	181	306	34	115	60	95	93	48	139	186	152	176	47	14
jgi.p|Neosp1|708808	2	0	0	6	0	0	3	9	5	10	1	2	40	10	5	1	0	1
jgi.p|Neosp1|708810	0	1	0	0	0	0	0	0	4	3	0	0	5	6	1	2	0	0
jgi.p|Neosp1|708813	6	29	9	19	25	28	15	44	12	26	25	17	29	29	34	16	4	3
jgi.p|Neosp1|708814	542	347	310	422	1788	2027	686	2511	808	1519	1567	435	813	1345	1704	501	770	352
jgi.p|Neosp1|708816	7	6	1	4	1	0	2	16	3	7	3	7	32	17	2	4	19	16
jgi.p|Neosp1|708820	12	2	0	4	2	3	2	7	3	8	0	2	2	2	6	3	3	1
jgi.p|Neosp1|708821	0	0	0	0	0	0	2	9	2	5	8	1	2	1	1	2	2	1
jgi.p|Neosp1|708822	473	503	209	374	533	849	144	443	173	357	292	270	493	453	347	324	1628	2608
jgi.p|Neosp1|708826	29	10	5	8	27	33	15	28	12	29	23	20	9	25	18	10	16	2
jgi.p|Neosp1|708827	69	415	294	571	623	634	297	1261	427	638	601	368	306	650	826	148	79	27
jgi.p|Neosp1|708831	37	135	66	92	115	150	68	211	75	131	111	148	169	165	162	113	26	13
jgi.p|Neosp1|708833	0	13	4	10	0	6	36	70	37	68	50	19	214	96	58	30	7	1
jgi.p|Neosp1|708837	11286	22044	13315	16591	15951	19595	6295	20304	7669	13153	12125	7123	17415	17953	14459	13445	17793	20216
jgi.p|Neosp1|708841	15118	33029	20599	25622	24288	30570	8707	27657	10452	18390	17124	8785	30744	27522	19353	22225	25177	27882
jgi.p|Neosp1|708851	56	151	62	106	99	140	44	109	42	87	72	111	140	138	87	57	39	18
jgi.p|Neosp1|708852	149	322	187	250	274	237	69	296	88	187	186	119	197	211	198	136	130	106
jgi.p|Neosp1|708857	57	61	60	94	84	121	30	131	88	126	80	56	58	98	108	75	34	25
jgi.p|Neosp1|708859	20	24	11	48	29	25	10	70	35	48	38	25	38	39	65	35	17	18
jgi.p|Neosp1|708870	123	73	14	46	7	7	37	210	73	86	123	62	255	159	74	11	1268	1836
jgi.p|Neosp1|708871	0	15	5	7	6	7	43	146	58	141	81	12	369	204	90	1	2	8
jgi.p|Neosp1|708872	1	64	12	28	7	27	91	246	103	292	185	54	436	238	106	24	5	4
jgi.p|Neosp1|708879	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|708882	210	361	186	382	312	677	19	77	52	72	61	21	58	68	37	67	0	1
jgi.p|Neosp1|708884	17	35	16	22	25	52	13	48	34	31	28	7	16	39	58	9	2	8
jgi.p|Neosp1|708885	1	3	0	4	1	3	1	7	2	2	4	0	4	4	8	3	0	0
jgi.p|Neosp1|708891	9	54	48	94	19	25	50	125	52	113	62	71	80	79	89	46	78	104
jgi.p|Neosp1|708895	3	1	1	0	4	7	1	2	0	2	1	1	0	5	2	0	1	1
jgi.p|Neosp1|708905	166	191	150	203	221	381	124	271	115	290	171	88	199	287	250	157	175	84
jgi.p|Neosp1|708913	157	136	66	88	296	302	70	252	91	156	160	104	94	181	231	60	178	93
jgi.p|Neosp1|708920	2660	6471	4237	6061	7951	10053	3534	11950	4554	7744	6947	4162	5747	8424	7589	3600	1480	731
jgi.p|Neosp1|708928	746	776	478	810	1760	2167	681	2132	817	1418	1234	646	1069	1567	1760	565	588	327
jgi.p|Neosp1|708937	157	750	337	557	237	402	108	360	159	302	221	219	315	381	284	136	684	1433
jgi.p|Neosp1|708942	2	44	11	16	4	3	1	6	1	7	4	5	28	10	3	7	6	9
jgi.p|Neosp1|708943	61	125	41	79	96	121	37	65	27	52	62	13	58	90	85	64	46	46
jgi.p|Neosp1|708953	0	0	0	0	0	0	0	0	0	2	0	0	1	1	1	0	0	1
jgi.p|Neosp1|708954	223	593	263	482	218	245	55	206	96	151	124	186	181	233	205	170	726	1595
jgi.p|Neosp1|708956	155	408	175	295	155	257	133	513	210	288	256	530	774	426	310	776	617	1673
jgi.p|Neosp1|708958	21	55	29	52	42	61	28	88	26	48	72	33	39	55	74	16	41	24
jgi.p|Neosp1|708960	0	13	5	9	0	4	9	12	9	40	13	23	86	38	25	17	3	0
jgi.p|Neosp1|708961	2	4	4	3	0	1	0	0	0	0	0	0	3	0	0	1	2	1
jgi.p|Neosp1|708963	12	10	1	8	2	3	3	2	4	4	2	36	13	6	5	1	10	26
jgi.p|Neosp1|708970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5
jgi.p|Neosp1|708982	8	8	3	15	4	10	2	2	8	4	2	1	13	10	2	7	0	1
jgi.p|Neosp1|708984	100	323	126	313	201	158	77	167	71	131	102	172	170	187	292	193	705	803
jgi.p|Neosp1|708987	5	4	4	9	1	7	0	8	3	12	10	1	5	4	3	0	0	1
jgi.p|Neosp1|708989	13	3	2	0	0	1	11	75	6	33	38	13	30	20	11	3	278	379
jgi.p|Neosp1|708990	9551	4481	10147	11817	36544	43890	19687	51710	16936	43281	31746	11943	44118	42820	52249	32123	15073	5380
jgi.p|Neosp1|709001	110	240	122	257	332	503	160	503	246	348	274	155	250	403	426	209	35	13
jgi.p|Neosp1|709008	372	453	252	413	633	721	257	883	378	525	548	408	360	605	659	260	369	132
jgi.p|Neosp1|709012	25	37	12	19	0	10	8	82	39	27	29	21	248	133	51	13	162	357
jgi.p|Neosp1|709014	10	3	2	1	9	12	2	9	1	4	5	2	12	9	7	1	9	8
jgi.p|Neosp1|709015	5	1	0	2	3	6	2	3	3	2	0	0	1	1	1	1	6	4
jgi.p|Neosp1|709016	0	0	1	0	1	0	0	0	0	4	0	3	0	3	0	2	5	8
jgi.p|Neosp1|709021	42	63	67	88	64	100	34	119	68	87	81	46	87	82	100	73	21	18
jgi.p|Neosp1|709029	4	25	12	20	32	34	5	28	22	20	13	55	48	27	22	18	4	1
jgi.p|Neosp1|709034	134	415	278	433	286	496	216	698	305	427	348	249	459	490	479	284	132	197
jgi.p|Neosp1|709036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|709040	5	0	1	1	1	8	1	17	2	4	7	2	1	4	6	3	3	4
jgi.p|Neosp1|709043	39	56	36	60	81	112	46	137	43	131	97	55	83	110	137	45	46	33
jgi.p|Neosp1|709049	117	333	131	176	32	39	17	111	47	25	72	71	89	96	54	53	1245	2849
jgi.p|Neosp1|709053	99	127	92	145	222	327	96	263	145	233	196	111	120	189	226	83	33	14
jgi.p|Neosp1|709055	36	64	71	94	44	80	13	58	31	38	32	17	11	48	34	17	1	4
jgi.p|Neosp1|709056	48	73	49	55	119	184	121	457	162	300	287	277	381	328	258	54	34	25
jgi.p|Neosp1|709061	26	27	9	21	34	34	7	37	10	41	26	7	10	28	38	17	14	8
jgi.p|Neosp1|709066	32	17	13	23	35	35	22	69	27	39	44	35	12	32	54	9	6	5
jgi.p|Neosp1|709067	64	223	145	269	234	244	103	249	107	160	167	86	129	195	245	117	38	41
jgi.p|Neosp1|709076	70	134	72	84	168	182	36	199	89	107	101	56	74	142	129	74	66	18
jgi.p|Neosp1|709077	16	99	39	88	104	95	79	235	97	187	153	67	239	181	124	81	18	15
jgi.p|Neosp1|709079	11855	19273	21054	32945	58306	76314	10767	24230	11721	30429	12245	4317	24982	36345	23074	21577	6627	6807
jgi.p|Neosp1|709081	4	0	2	0	4	7	0	3	2	2	5	1	5	2	2	1	1	3
jgi.p|Neosp1|709082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
jgi.p|Neosp1|709083	9551	17899	20789	29564	47337	64556	8489	24146	11357	22746	12076	4238	22185	35021	24432	22801	6856	6398
jgi.p|Neosp1|709085	22	29	7	18	13	6	11	26	7	21	21	1	11	9	10	5	36	15
jgi.p|Neosp1|709086	0	8	0	0	3	8	22	99	38	102	62	11	228	137	39	3	3	2
jgi.p|Neosp1|709087	166	1820	1143	1838	836	1128	797	1922	769	1422	1107	1566	1150	1433	1184	686	96	75
jgi.p|Neosp1|709088	235	964	558	779	900	1509	338	1225	544	784	691	414	1068	918	989	536	712	419
jgi.p|Neosp1|709089	6	108	77	88	139	157	99	464	194	218	294	93	352	401	310	152	87	20
jgi.p|Neosp1|709091	51	86	38	67	96	110	32	118	57	64	82	58	63	103	99	53	26	19
jgi.p|Neosp1|709092	286	370	179	291	412	410	137	477	192	308	269	166	174	285	325	136	492	439
jgi.p|Neosp1|709094	508	601	370	531	767	788	352	1052	466	702	654	449	379	626	844	321	301	128
jgi.p|Neosp1|709096	45	60	37	62	52	67	22	52	27	49	33	60	77	64	46	58	22	46
jgi.p|Neosp1|709097	184	2625	1164	2019	790	898	317	1156	427	557	591	843	651	975	1090	823	171	177
jgi.p|Neosp1|709103	106	49	47	42	176	277	62	224	96	155	137	86	107	164	184	66	50	44
jgi.p|Neosp1|709107	2	199	39	84	0	5	12	62	38	42	45	38	153	80	37	14	1	3
jgi.p|Neosp1|709111	0	3	0	0	3	7	17	34	26	20	30	12	50	42	31	25	0	1
jgi.p|Neosp1|709117	1796	2675	4737	4836	16981	24479	311	1609	401	832	924	221	3974	6157	3516	1379	252	179
jgi.p|Neosp1|709128	2	8	3	4	3	1	7	8	8	26	14	9	43	19	17	3	3	0
jgi.p|Neosp1|709130	52	64	38	64	89	147	35	131	54	82	73	50	105	67	64	59	60	32
jgi.p|Neosp1|709131	0	8	4	0	2	8	21	41	24	39	36	21	126	62	29	25	16	6
jgi.p|Neosp1|709134	257	398	269	412	496	655	160	532	259	417	361	134	264	444	500	267	168	85
jgi.p|Neosp1|709136	13	0	0	0	0	0	0	9	2	0	1	1	5	8	0	1	56	137
jgi.p|Neosp1|709137	36	31	38	57	63	75	21	73	48	80	51	10	30	40	58	18	11	3
jgi.p|Neosp1|709138	3	297	134	327	156	248	206	1138	416	592	537	727	770	357	437	575	10	26
jgi.p|Neosp1|709141	219	288	166	271	353	435	131	365	120	290	199	129	186	270	262	105	120	63
jgi.p|Neosp1|709143	132	1749	1289	2243	1823	1914	926	2928	1062	1930	1667	1028	1547	2006	1957	1398	117	124
jgi.p|Neosp1|709144	4	17	9	10	9	7	1	3	0	2	3	42	5	5	1	4	7	6
jgi.p|Neosp1|709145	421	807	612	1121	1377	2232	589	2438	1011	1677	1374	398	1253	1722	1540	830	246	147
jgi.p|Neosp1|709153	61	54	26	47	70	138	30	134	53	88	86	65	78	73	97	41	28	14
jgi.p|Neosp1|709155	87	596	265	439	270	307	179	832	280	351	408	1094	327	505	486	237	59	56
jgi.p|Neosp1|709159	0	31	11	43	24	33	12	92	33	30	50	34	34	39	35	29	1	0
jgi.p|Neosp1|709160	93	309	124	234	65	157	37	153	74	91	111	251	223	175	158	96	409	898
jgi.p|Neosp1|709163	49	47	43	124	84	99	40	100	68	72	51	24	49	83	85	43	15	9
jgi.p|Neosp1|709169	558	677	430	816	1133	1804	359	1377	578	894	897	360	920	1184	1214	740	338	179
jgi.p|Neosp1|709172	0	0	0	1	0	2	1	9	9	16	2	0	19	15	9	2	0	0
jgi.p|Neosp1|709174	44	667	387	728	368	426	843	3340	1135	1534	1568	1554	1391	1087	1392	1199	44	39
jgi.p|Neosp1|709177	1	25	1	16	1	7	23	66	26	71	45	35	210	122	52	21	3	0
jgi.p|Neosp1|709179	26	23	15	31	73	89	17	72	46	54	52	22	25	40	53	33	20	5
jgi.p|Neosp1|709192	66	91	49	115	110	191	47	193	76	114	113	105	111	165	145	72	28	21
jgi.p|Neosp1|709195	97	73	52	109	80	95	33	82	42	91	72	25	75	122	87	74	37	22
jgi.p|Neosp1|709199	21	85	46	82	15	45	8	51	22	33	32	66	109	73	31	64	52	184
jgi.p|Neosp1|709202	35	97	55	66	92	111	66	138	73	120	128	121	149	130	84	75	55	16
jgi.p|Neosp1|709206	5	28	21	30	32	36	4	44	16	23	16	30	18	13	26	11	19	8
jgi.p|Neosp1|709213	7242	16193	9248	12232	9982	13090	3917	12495	4512	8377	7845	5283	12334	11746	8494	9563	11323	12528
jgi.p|Neosp1|709214	202	176	91	147	331	445	100	340	129	194	225	97	156	253	222	102	567	770
jgi.p|Neosp1|709219	85	23	12	18	105	166	31	94	43	74	58	72	58	79	112	27	93	26
jgi.p|Neosp1|709220	754	44	12	21	13	29	68	396	142	140	271	156	572	462	274	21	9957	18677
jgi.p|Neosp1|709221	2	37	6	19	0	3	19	104	35	66	63	21	122	57	48	6	2	7
jgi.p|Neosp1|709222	83	80	38	60	203	291	58	217	108	102	158	110	145	149	179	56	108	39
jgi.p|Neosp1|709224	894	2456	1213	2076	2217	2424	1009	3111	1065	1894	1569	1420	1087	2113	2202	775	548	195
jgi.p|Neosp1|709225	61	50	20	32	74	90	31	93	30	77	72	71	51	46	69	21	58	35
jgi.p|Neosp1|709233	142	160	130	210	226	429	16	55	21	32	47	8	33	43	28	47	2	0
jgi.p|Neosp1|709240	1	31	12	25	4	7	12	82	33	21	24	82	54	33	41	29	3	19
jgi.p|Neosp1|709247	83	161	77	147	217	239	93	327	140	208	211	109	160	212	227	109	46	24
jgi.p|Neosp1|709248	16	31	23	27	24	36	8	41	12	25	15	38	17	19	29	7	18	38
jgi.p|Neosp1|709260	23	25	26	30	30	58	37	125	60	105	79	24	151	117	85	23	10	7
jgi.p|Neosp1|709261	41	66	35	64	59	100	29	104	62	64	58	28	75	94	62	50	40	16
jgi.p|Neosp1|709272	199	205	94	162	337	506	119	432	158	238	268	146	228	313	305	157	129	62
jgi.p|Neosp1|709273	94	41	29	75	129	223	43	157	51	129	110	47	83	114	130	66	115	38
jgi.p|Neosp1|709282	20	8	3	10	13	12	13	34	22	20	10	6	11	20	12	4	14	11
jgi.p|Neosp1|709292	0	8	1	6	0	5	10	19	6	15	4	8	61	24	12	9	0	1
jgi.p|Neosp1|709294	1	16	7	14	3	14	14	14	2	4	9	7	12	11	10	2	4	2
jgi.p|Neosp1|709295	11	25	21	18	16	21	12	28	8	19	16	12	15	24	17	14	11	5
jgi.p|Neosp1|709296	283	424	400	475	907	1365	290	2055	631	782	1236	411	1003	1078	1125	499	2136	1274
jgi.p|Neosp1|709297	130	46	46	35	81	144	35	149	54	76	109	53	145	136	159	12	1248	697
jgi.p|Neosp1|709300	64	90	50	89	176	218	75	198	78	156	123	49	157	170	157	66	43	53
jgi.p|Neosp1|709301	46	104	36	78	63	109	30	57	29	42	49	49	86	71	79	65	232	397
jgi.p|Neosp1|709304	1	72	21	49	0	15	47	194	104	179	98	61	637	257	105	29	18	26
jgi.p|Neosp1|709314	8	1	0	1	0	6	6	43	22	29	39	23	89	51	48	11	0	1
jgi.p|Neosp1|709315	218	640	339	547	461	504	181	545	177	395	324	344	296	442	438	218	227	128
jgi.p|Neosp1|709328	0	0	0	0	1	0	2	10	0	8	4	0	6	3	2	0	0	0
jgi.p|Neosp1|709340	177	84	42	56	146	140	44	141	53	157	102	57	65	116	159	43	181	97
jgi.p|Neosp1|709344	128	446	252	412	355	482	178	505	217	366	202	138	223	311	294	211	52	29
jgi.p|Neosp1|709347	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|709352	260	455	246	356	538	544	195	724	244	452	416	385	374	541	539	168	294	474
jgi.p|Neosp1|709355	3	15	9	11	70	177	218	1147	403	535	635	208	177	320	219	88	13	4
jgi.p|Neosp1|709356	3	137	32	56	0	11	26	148	50	96	67	87	350	232	63	8	7	27
jgi.p|Neosp1|709362	174	565	412	618	532	764	232	735	261	371	410	349	529	613	644	419	346	725
jgi.p|Neosp1|709367	21	67	37	67	72	110	38	77	31	65	52	22	69	87	56	73	15	8
jgi.p|Neosp1|709375	150	209	69	147	154	167	51	161	69	133	137	203	164	151	157	80	151	61
jgi.p|Neosp1|709378	29	5	7	12	32	33	21	138	76	89	141	235	26	76	24	8	121	33
jgi.p|Neosp1|709379	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
jgi.p|Neosp1|709384	12	36	19	25	39	80	38	131	55	107	88	127	184	162	78	107	2	6
jgi.p|Neosp1|709385	1	39	7	24	4	5	13	37	19	20	17	58	153	65	35	52	2	8
jgi.p|Neosp1|709392	4	55	5	14	21	30	64	304	145	241	198	64	373	203	165	75	5	1
jgi.p|Neosp1|709393	526	134	321	328	2624	3991	1767	3578	1579	3447	2087	680	1011	3138	3232	391	542	184
jgi.p|Neosp1|709399	0	5	0	2	0	0	3	16	15	11	4	5	36	22	15	2	1	2
jgi.p|Neosp1|709402	602	2006	1052	1719	1644	1951	700	1991	777	1208	1061	1084	1104	1554	1511	1042	327	153
jgi.p|Neosp1|709404	28	39	27	45	32	45	8	55	22	30	34	37	22	24	33	12	8	1
jgi.p|Neosp1|709435	17008	51526	30487	39058	39403	50142	17300	57896	21445	38518	32634	16570	35456	45856	35410	26172	12030	4984
jgi.p|Neosp1|709436	330	231	138	186	589	789	130	604	232	332	443	219	203	389	564	111	321	132
jgi.p|Neosp1|709438	101	71	30	47	146	244	71	295	98	216	189	127	88	190	189	42	54	22
jgi.p|Neosp1|709446	3	1	1	2	2	3	1	7	1	16	8	21	6	5	1	1	7	4
jgi.p|Neosp1|709447	48	302	141	249	51	73	19	70	23	48	74	53	97	95	76	60	301	213
jgi.p|Neosp1|709459	3	11	15	27	37	47	52	190	67	108	95	134	69	65	79	24	8	4
jgi.p|Neosp1|709460	89	8	1	8	0	0	3	55	20	7	16	39	74	46	11	9	1067	1566
jgi.p|Neosp1|709463	7626	16148	15861	19530	40356	53522	841	4151	1207	1871	2082	1073	9950	16059	7165	3854	2221	2028
jgi.p|Neosp1|709465	634	706	462	581	997	1047	317	998	325	729	613	405	443	834	871	353	530	220
jgi.p|Neosp1|709466	12	13	19	30	22	36	11	30	20	25	13	12	18	19	21	19	0	7
jgi.p|Neosp1|709470	17	806	599	1166	629	1007	868	2313	898	1788	1147	501	3128	2303	1789	2787	169	82
jgi.p|Neosp1|709472	47	580	583	710	850	1484	777	2058	791	1643	1110	387	2214	1956	1495	1455	176	52
jgi.p|Neosp1|709482	0	0	0	2	1	2	2	21	6	11	11	4	38	23	16	1	7	8
jgi.p|Neosp1|709483	11	5	1	1	10	25	6	15	4	18	18	0	3	7	12	2	2	2
jgi.p|Neosp1|709486	838	1200	840	1815	1119	996	377	1073	458	1050	582	580	811	1342	858	687	386	323
jgi.p|Neosp1|709488	111	264	114	206	183	194	59	262	110	174	122	104	170	153	159	151	97	41
jgi.p|Neosp1|709502	84	220	164	290	293	526	113	362	154	271	219	105	244	312	297	149	97	98
jgi.p|Neosp1|709507	1165	1066	1228	1371	2914	2703	1789	5903	1914	3846	3340	1299	1878	3348	4002	1351	1678	1168
jgi.p|Neosp1|709509	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
jgi.p|Neosp1|70951	10	62	12	38	53	57	5	63	12	45	31	49	31	44	33	9	5	4
jgi.p|Neosp1|709512	37	155	136	142	35	126	193	680	90	199	151	97	673	396	219	1510	95	59
jgi.p|Neosp1|709514	12	0	2	4	19	15	0	3	2	4	2	9	3	8	2	0	0	0
jgi.p|Neosp1|709517	1	0	0	0	0	4	0	0	0	0	0	0	1	0	2	0	4	1
jgi.p|Neosp1|709518	2	0	1	1	1	2	0	4	0	1	2	0	0	0	1	0	3	4
jgi.p|Neosp1|709519	3017	4492	5380	6859	12769	14290	7147	20841	7356	15464	12697	4619	11324	14849	18375	8748	3792	2568
jgi.p|Neosp1|709521	421	1345	711	1012	804	1298	400	1028	510	826	674	589	862	878	709	662	134	114
jgi.p|Neosp1|709522	0	10	8	8	4	5	15	40	14	45	17	17	123	55	17	12	2	3
jgi.p|Neosp1|709524	2	31	9	24	6	17	41	110	80	107	66	38	257	126	76	54	0	0
jgi.p|Neosp1|709526	1181	4047	2686	4918	4443	5258	2342	7078	2817	4401	3590	2440	4419	5118	4713	3812	746	399
jgi.p|Neosp1|709532	11	173	84	129	74	160	73	275	91	128	141	96	234	136	135	259	23	37
jgi.p|Neosp1|709541	31	28	23	25	21	33	6	42	17	33	20	44	26	40	38	11	107	261
jgi.p|Neosp1|709542	80	69	36	68	66	111	17	72	34	67	57	57	122	102	65	23	198	624
jgi.p|Neosp1|709544	85	587	210	416	256	320	86	246	100	126	154	141	257	259	224	255	60	50
jgi.p|Neosp1|709545	42	29	16	37	30	49	16	63	27	47	28	15	32	51	46	26	33	38
jgi.p|Neosp1|709546	1	4	0	4	5	1	11	55	20	78	21	10	105	70	33	14	0	0
jgi.p|Neosp1|709563	93	67	56	66	83	104	36	135	54	101	64	35	40	93	106	34	105	88
jgi.p|Neosp1|709564	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
jgi.p|Neosp1|709565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
jgi.p|Neosp1|709568	186	594	477	636	662	807	154	515	159	321	281	299	311	462	584	275	358	159
jgi.p|Neosp1|709569	2	86	16	53	33	32	4	38	13	11	17	97	11	23	24	20	2	4
jgi.p|Neosp1|709586	58	9	4	6	7	4	4	35	11	10	17	19	17	13	12	1	181	256
jgi.p|Neosp1|709587	14	4	3	2	2	2	1	8	0	6	4	8	7	7	1	0	50	52
jgi.p|Neosp1|709593	128	470	275	357	444	400	154	431	187	312	275	264	213	355	334	167	75	45
jgi.p|Neosp1|709594	140	869	303	475	47	144	45	192	43	106	169	136	504	239	132	448	1007	915
jgi.p|Neosp1|709597	9068	17968	13328	22038	32143	33478	9980	27024	9431	19734	13684	7091	12112	24704	24643	10988	4730	3413
jgi.p|Neosp1|70961	94	253	160	263	277	379	126	347	156	257	233	92	180	301	327	167	30	16
jgi.p|Neosp1|709615	3	13	6	3	12	27	3	14	2	6	14	9	14	16	10	11	1	1
jgi.p|Neosp1|709623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|709624	2761	316	149	148	254	502	189	1054	322	398	786	515	1216	932	671	186	29254	46062
jgi.p|Neosp1|709632	76	0	5	2	14	4	9	38	14	29	10	1	3	2	4	5	22	20
jgi.p|Neosp1|709633	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
jgi.p|Neosp1|709635	3	0	0	0	0	1	0	6	1	4	3	6	3	5	0	0	0	0
jgi.p|Neosp1|709644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
